country,city,publishedAtDate,stars,text,language,store,service,product,return,brand,price,online,general
Germany,Wustermark,10/14/2020,5,"Sehr coole Mode, mein Enkel ist begeistert. Die Verkäufer/Innen sind auch Klasse. Wir kommen gerne wieder.",de,Positive,Positive,Positive,,,,,
Germany,Wustermark,10/11/2020,5,أكثر متجر تسوق أحب ازوره في أي زيارة ل اوت لت برلين😍🌹,ar,Positive,,,,,,,
Germany,Wustermark,10/10/2020,5,Beste,de,,,,,,,,Positive
Germany,Wustermark,10/4/2020,5,Super!,id,,,,,,,,Positive
Germany,Wustermark,9/29/2020,5,"Top!
Sehr freundliches personal, besonders Herr Sebastian.
Vielen Dank, wir kommen gerne wieder.",de,,Positive,,,,,,Positive
Germany,Wustermark,9/28/2020,3,"Oberhemd gesucht.... zerknitterte gefunden.
Nicht der Marke würdig.",de,Negative,,Negative,,,,,
Germany,Wustermark,9/18/2020,5,"Super Auswahl, gute Angebote. Like BOSS",de,Positive,,,,Positive,Positive,,
Germany,Wustermark,9/11/2020,5,Einfach Klasse 👍,de,,,,,,,,Positive
Germany,Wustermark,9/10/2020,5,Tolle Sachen bekommen,de,Positive,,Positive,,,,,
Germany,Wustermark,8/19/2020,5,Spoko,sk,,,,,,,,Positive
Germany,Wustermark,8/17/2020,5,Top Beratung,id,,,,,,,,Positive
Germany,Wustermark,8/9/2020,5,Sehr gute Beratung,de,,Positive,,,,,,
Germany,Wustermark,8/9/2020,4,"Preturi bune pentru boss, unele produse aveau si reduceri.",ro,,,,,,Positive,,
Germany,Wustermark,8/8/2020,5,Gute Angebote.,nl,,,,,,Positive,,
Germany,Wustermark,8/4/2020,3,Ausverkaufs-Kollektion zur Zeit relativ uninteressant. Zurückhaltendes Personal. Freue mich auf bisher üblichen Standard.,de,Negative,Negative,,,,,,
Germany,Wustermark,8/3/2020,5,"Well organised, clean and excellent service.",en,Positive,Positive,,,,,,
Germany,Wustermark,7/27/2020,5,SUPER,de,,,,,,,,Positive
Germany,Wustermark,7/25/2020,3,Ist gut,fr,,,,,,,,Positive
Germany,Wustermark,7/24/2020,5,Habe für meine Hochzeit einen Anzug gesucht und wurde pfündig. Ich wurde super gut beraten.,de,,Positive,,,,,,
Germany,Wustermark,7/24/2020,5,Schönes Angebot und freundliche Verkäuferin,de,,Positive,,,,Positive,,
Germany,Wustermark,7/19/2020,5,Godny polecenia,pl,Positive,,,,,,,
Germany,Wustermark,7/19/2020,5,Gute Beratung sehr freundlich,de,,Positive,,,,,,
Germany,Wustermark,7/14/2020,5,Hier findet man immer was,de,Positive,,,,,,,
Germany,Wustermark,7/14/2020,5,Super und sehr nette Mitarbeiter...,de,,Positive,,,,,,
Germany,Wustermark,7/9/2020,3,Leider habe ich nicht das gefunden was ich wollte aber sonst ist das Angebot sehr vielfältig,de,Negative,,,,,Positive,,
Germany,Wustermark,7/3/2020,5,"Gute Beratung, vernünftige Anzüge, hier gehe ich immer gern hin.",de,,Positive,Positive,,,,,
Germany,Wustermark,6/26/2020,5,"Das Outlet B5 Center ist immer eine Reise wert.... der Boss Shop brilliert mit perfekter Beratung hier ist Kati besonders hervorzuheben . .. seit Sie meinen Mann beraten hat, würde ich den Ollen gleich noch mal heiraten👍🤗😘",de,Positive,Positive,,,,,,
Germany,Wustermark,6/25/2020,5,Super Beratung und tolle Angebote,de,,Positive,,,,Positive,,
Germany,Wustermark,6/21/2020,3,Ich war nicht drin 😱,de,,,,,,,,Neutral
Germany,Wustermark,5/25/2020,5,Sehr schöne Pullis,de,,,Positive,,,,,
Germany,Wustermark,5/16/2020,5,Kati hat eine super Beratung abgeliefert und einen tollen Job gemacht. Vielen Dank dafür. LG der Typ in Jogginghose.,de,,Positive,Positive,,,,,
Germany,Wustermark,3/19/2020,5,"I love the place surrounding. You have huge collection of Boss Brand clothes. If you are in shopping mood and come on any holiday, you can easily spent whole day here.",en,Positive,,Positive,,,,,
Germany,Wustermark,3/19/2020,5,"Boss einfach 😍
was soll man dazu sagen klasse geschäft 👌🏻
Große Auswahl an Saisonaler ware, sehr schöner store, immer ein Mitarbeiter in der Nähe der einem gerne zur Beratung bereit steht.",de,Positive,Positive,Positive,,Positive,,,
Germany,Wustermark,3/16/2020,5,Wie immer Top!,de,,,,,,,,Positive
Germany,Wustermark,3/10/2020,5,Super,id,,,,,,,,Positive
Germany,Wustermark,3/10/2020,5,Große Auswahl an Anzügen und sehr gute Beratung!,de,Positive,Positive,Positive,,,,,
Germany,Wustermark,3/8/2020,4,Das Einkaufen hat Freude bereitet.,de,Positive,,,,,,,
Germany,Wustermark,3/4/2020,4,"Heel mooi, leuk aanbod maar niet zo goedkoop als je bij een outlet zou verwachten.",nl,,,,,,Positive,,Positive
Germany,Wustermark,3/2/2020,5,😁😁,,,,,,,,,Positive
Germany,Wustermark,2/28/2020,5,Отлично 👍,bg,,,,,,,,Positive
Germany,Wustermark,2/28/2020,5,Kui soovid viimse sendini reisil rahast lahti saada.,et,Positive,,,,,,,
Germany,Wustermark,2/26/2020,5,Like a Boss!,hu,,,,,Positive,,,
Germany,Wustermark,2/24/2020,5,Toller Laden gute Angebote auch für 3mal X,de,Positive,,,,,Positive,,
Germany,Wustermark,2/23/2020,5,Sehr stilvoll und für Boss recht gute Preise. Natürlich zählt man hier für die Marke einen Großteil des Preises. Aber das sollte ja bei Boss jedem klar sein.,de,Positive,,Positive,,Positive,Positive,,
Germany,Wustermark,2/23/2020,5,Super Beratung. Sehr freundliche Bedienung. Super Auswahl.,de,Positive,Positive,,,,,,
Germany,Wustermark,2/22/2020,5,Gute Auswahl und einige Schnäppchen.,de,Positive,,,,,Positive,,
Germany,Wustermark,2/21/2020,4,So gut wie keine Größen jenseits von 56. Bei Herren Hosen oder Anzügen...Schade,de,Negative,,,,,,,
Germany,Wustermark,2/16/2020,5,Sehr gute und kompetente Verkäuferin,de,,Positive,,,,,,
Germany,Wustermark,2/16/2020,4,Gute Angebote gute Auswahl,de,Positive,,,,,Positive,,
Germany,Wustermark,2/15/2020,5,"Neat place, top class wearable",en,Positive,,Positive,,,,,
Germany,Wustermark,2/11/2020,1,Teuer !!!,de,,,,,,Negative,,
Germany,Wustermark,2/8/2020,5,Да! Он прекрасен!,bg,,,,,,,,Positive
Germany,Wustermark,2/8/2020,5,Wer da nichts findet ist selbst Schuld,de,Positive,,,,,,,
Germany,Wustermark,2/8/2020,5,Polecam !!!!! Można trafić na fajne perełki !!!!,pl,Positive,,Positive,,,,,
Germany,Wustermark,2/7/2020,4,בוס זה בוס,he,,,,,Positive,,,
Germany,Wustermark,2/6/2020,5,Ok,af,,,,,,,,Positive
Germany,Wustermark,2/5/2020,5,Die Preise gehen da,de,,,,,,Positive,,
Germany,Wustermark,2/4/2020,4,"Habe spontan einen Anzug gebraucht. Wurde top beraten, Schneiderin wurde auch empfohlen. Toller Service.",de,,Positive,,,,,,
Germany,Wustermark,1/31/2020,4,"Selten gute Angebote, aber es geht!",de,,,,,,Neutral,,
Germany,Wustermark,1/31/2020,1,Es gab ni hts für mich.,de,Negative,,,,,,,
Germany,Wustermark,1/30/2020,5,Gute Ware zum Outlet Preis,de,,,Positive,,,Positive,,
Germany,Wustermark,1/28/2020,5,Big and fine shop! €€€€ prices!,en,Positive,,,,,Negative,,
Germany,Wustermark,1/28/2020,5,Mega toll und super Angebote habe ein Pullover gekauft habe 100 Euro bezahlt vorher hat es 120 Euro gekostet habe es sogar online verglichen alles top,de,,,Positive,,,Positive,,
Germany,Wustermark,1/27/2020,5,"Tolle Beratung, top Qualität",de,,Positive,Positive,,,,,
Germany,Wustermark,1/26/2020,5,Sehr gute Beratung,de,,Positive,,,,,,
Germany,Wustermark,1/24/2020,2,"Outlet quality, Hugo Boss prices. Not recommanded",en,,,Negative,,,Negative,,
Germany,Wustermark,1/24/2020,3,Ich hatte mehr erwartet,de,,,,,,,,Negative
Germany,Wustermark,1/21/2020,5,Ich gehe hier sehr gern und regelmäßig einkaufen und finde auch immer etwas.,de,Positive,,,,,,,
Germany,Wustermark,1/21/2020,4,Ja war okay,so,,,,,,,,Positive
Germany,Wustermark,1/19/2020,1,"Drecks Laden, tauschen nicht mal minderwertige Ware um!",de,Negative,,Negative,,,,,
Germany,Wustermark,1/18/2020,5,"Immer wieder gerne hier... haben in vielen Geschäften des Outlets nach Anzügen gesucht, größte Auswahl bei Boss. Wie die anderen Outletgeschäfte viele eigens für Outlets hergestellte Waren.
Mitarbeiter SEHR freundlich und lösungsorientiert. Gut, wenn Mitarbeiter wissen, was noch in ihren Lagern ist, so wie Herr Fischer und Kollegen.
Anzüge im Vergleich zu den Shops günstig, auch gute Hemden und Krawatten. Zu empfehlen.",de,Positive,Positive,Positive,,,Positive,,
Germany,Wustermark,1/18/2020,5,Super,id,,,,,,,,Positive
Germany,Wustermark,1/17/2020,5,Sehr freundliche und äußerst kompetente Beratung beim Anzugkauf.,de,,Positive,,,,,,
Germany,Wustermark,1/17/2020,5,"Ich war auf der Suche nach einem Outfit für meine Hochzeit und hatte Unterstützung von einer jungen Verkäuferin. Neben der sehr professionellen Beratung ist auch der hervorragende Geschmack der Dame erwähnenswert. Letztlich habe ich einen sehr schönen und preislich sehr angemessenen Anzug empfohlen bekommen, dazu passende Lederschuhe, einen Ledergürtel, eine Krawatte und ein Einstecktuch. All das (offenbar) passend zum Brautkleid. Ich kann mich nur bedanken und bin froh, dass wir dort waren.",de,,Positive,Positive,,,,,
Germany,Wustermark,1/15/2020,5,Guteangebote,nl,,,,,,Positive,,
Germany,Wustermark,1/14/2020,2,"Von Freundlichkeit kann man hier leider nicht reden. Sieht man nicht aus als könne man sich was leisten, wird man hier auch kaum von selbst angesprochen.

Ich habe mir hier eine Strickjacke und ein Sakko gekauft. Leider lässt die Warenqualität zu wünschen Übrig. Die Strickjacke ist bei 30°C Wäsche eingegangen und das Sakko geht an einer Naht auf.",de,,Negative,Negative,,,,,
Germany,Wustermark,1/13/2020,5,Zdecydowanie na tak. W PL za 50 lat...,pl,,,,,,,,Positive
Germany,Wustermark,1/11/2020,5,"War jetzt schon mehrfach dort, gute Anzüge von durchaus fachkundigem Personal, erwartet man so im Outlet nicht unbedingt, sehr zu empfehlen",de,,Positive,Positive,,,,,
Germany,Wustermark,1/9/2020,5,Top.,en,,,,,,,,Positive
Germany,Wustermark,1/9/2020,5,"Wir waren gestern im Boss  Outlet und mein Mann, der nicht der typische  Anzugkäufer und -träger ist, hat Dank super  kompetenter Beratung einen tollen Anzug gefunden, der tadellos sitzt und wir freuen uns nun auf die Hochzeit unserer Nichte.  Lieben Dank an unsere Beraterin mit der Nr. 20997",de,,Positive,,,,,,
Germany,Wustermark,1/7/2020,5,"Trung tâm mua sắm ở ngoại ô thủ đô Berlin với nhiều hàng hiệu giá rất rẻ , xứng đángđược năm sao",vi,Positive,,,,,Positive,,
Germany,Wustermark,1/6/2020,5,Super Store,no,,,,,,,,Positive
Germany,Wustermark,1/5/2020,3,Ceny i produkty takie jak w Polsce,pl,,,Negative,,,Positive,,
Germany,Wustermark,1/2/2020,5,Nicecshop with permanent sales,en,Positive,,,,,Positive,,
Germany,Wustermark,1/1/2020,4,"Preislich zum Teil schlechter als im Internet, dafür hat man ganz gute Beratung",de,,Positive,,,,Negative,,
Germany,Wustermark,1/1/2020,5,Super laden und Outlet halt,da,Positive,,,,,Positive,,
Germany,Wustermark,12/31/2019,5,"D,jem dobry.  Polecam sklep. Dużo promocji i dość duży wybór asortymentu. Wiecej jest jednak odzieży i obuwia męskiego. Miła obsługa. Polecam",pl,Positive,Positive,,,,Positive,,
Germany,Wustermark,12/30/2019,5,Top Top Top,en,,,,,,,,Positive
Germany,Wustermark,12/30/2019,5,مكان جيد واسعار جيده,ar,Positive,,,,,Positive,,
Germany,Wustermark,12/28/2019,5,Polite staff,it,,Positive,,,,,,
Germany,Wustermark,12/28/2019,4,"Soweit alles gut.

Zu wenig Kassiererinen,  deshalb lange Warteschlangen.",de,Positive,Positive,,,,,,
Germany,Wustermark,12/24/2019,4,"Es war mir etwas zu unordentlich auch wenn es ein Outlet ist,",de,Negative,,,,,,,
Germany,Wustermark,12/24/2019,5,U will get variety of perfume and formals usaly get 30% off on mrp,en,,,Positive,,,Positive,,
Germany,Wustermark,12/22/2019,5,Love BOSS,sl,,,,,Positive,,,
Germany,Wustermark,12/22/2019,5,"Wer hier nichts findet, der läuft im Kartoffel Sack. 😀",de,Positive,,,,,,,
Germany,Wustermark,12/21/2019,5,Schönes Center zum verweilen Zeit mitbringen,de,Positive,,,,,,,
Germany,Wustermark,12/21/2019,4,Sehr gut und große Auswahl,de,Positive,,,,,,,
Germany,Wustermark,12/17/2019,3,Alles trotzdem noch zu teuer!,de,,,,,,Negative,,
Germany,Wustermark,12/15/2019,5,Sehr gute Beratung und gute Preise,de,,Positive,,,,Positive,,
Germany,Wustermark,12/14/2019,5,Gut,de,,,,,,,,Positive
Germany,Wustermark,12/9/2019,5,Super.,id,,,,,,,,Positive
Germany,Wustermark,12/6/2019,5,Bester Laden wallah schwör,de,Positive,,,,,,,
Germany,Wustermark,12/3/2019,4,Immer ein erlebnis,de,Positive,,,,,,,
Germany,Wustermark,12/3/2019,3,Entweder man hat Glück und findet einen kompetenten Mitarbeiter oder man lässt es lieber,de,,Negative,,,,,,
Germany,Wustermark,11/30/2019,5,"Dieser store hat einfach alles was andere boss Läden ni JT haben, die Arbeiter sind auch sehr nett und Hilfe bereit",de,Positive,Positive,,,,,,
Germany,Wustermark,11/30/2019,4,Freundliches Personal,de,,Positive,,,,,,
Germany,Wustermark,11/24/2019,5,tolle Hemden,nl,,,Positive,,,,,
Germany,Wustermark,11/18/2019,5,Cool,en,,,,,,,,Positive
Germany,Wustermark,11/17/2019,3,Gut,de,,,,,,,,Positive
Germany,Wustermark,11/13/2019,5,👍,,,,,,,,,Positive
Germany,Wustermark,11/11/2019,4,Ok,af,,,,,,,,Positive
Germany,Wustermark,11/9/2019,5,Wonderful place in Berlin,en,Positive,,,,,,,
Germany,Wustermark,11/2/2019,5,"Sehr gutes Angebot zum kleinen Preis. Kompetente Beratung und freundliche Unterstützung.
Übrigens ist das ganze Outletdorf in Wustermark sehr zu empfehlen. Es sind von uns aus 250km zu fahren, trotzdem sind wir mindestens 4x im Jahr dort und ich auch immer noch zwischendurch wenn es grade passt👍",de,Positive,,,,,Positive,,
Germany,Wustermark,11/2/2019,5,Kompetente Beratung.,id,,Positive,,,,,,
Germany,Wustermark,10/28/2019,1,Viele Fake Outlets.,no,,,Negative,,,,,
Germany,Wustermark,10/14/2019,5,Super nette Beratung mit anprobe eines Hemdes. Wenn das Hemd passt gibt es ein neues aus dem Lager.,de,,Positive,Positive,,,,,
Germany,Wustermark,10/14/2019,2,"Unfreundliches Personal und zu dem extrem eingebildet und abgehoben, ob man sich das leisten kann, nur weil man bei Hugo Boss arbeitet? Es scheint Mir fast so.",de,,Negative,,,,,,
Germany,Wustermark,10/6/2019,5,Подобається,uk,,,,,,,,Positive
Germany,Wustermark,9/27/2019,5,Sehr schöne Sachen,de,,,Positive,,,,,
Germany,Wustermark,9/24/2019,5,Sehr nette Beratung top danke,de,,Positive,,,,,,
Germany,Wustermark,9/20/2019,5,"Super Beratung, sehr freundliche Verkäufer.",de,,Positive,,,,,,
Germany,Wustermark,9/10/2019,3,"Noch am freundlichsten, ansonsten echt schlecht",de,,,,,,,,
Germany,Wustermark,9/9/2019,2,Immer noch überteuert,de,,,,,,,,
Germany,Wustermark,9/7/2019,5,Gud,es,,,,,,,,Positive
Germany,Wustermark,9/4/2019,5,"Hab da schon ein paar Schnäppchen gemacht.
Personal is sehr freundlich und hilfsbereit.",de,,Positive,,,,Positive,,
Germany,Wustermark,9/2/2019,5,"Wirklich gute Verkäuferinnen, Top Beratung.",de,,,,,,,,
Germany,Wustermark,8/27/2019,5,"Mein erster Besuch, aber ich hatte eine extrem nette und zuvorkommende Beraterin, denn Verkäuferin wäre echt nicht die richtige Beschreibung. Ich wurde wirklich gut beraten. Die Textilien sind eben, wie man sie von Boss erwartet. Es war mir ein Fest.",de,,Positive,Positive,,,,,
Germany,Wustermark,8/20/2019,5,Sehr nette Verkäufer,de,,Positive,,,,,,
Germany,Wustermark,8/19/2019,5,Schöner Landen sowie schöne Mode und nettes Personal.,de,,Positive,Positive,,,,,
Germany,Wustermark,8/3/2019,1,Das einzige Geschäft von B5 mit unfreundlichen Zugangsregeln bei kleinen Kindern und Hunden,de,,Negative,,,,,,
Germany,Wustermark,8/3/2019,5,Super dort. Wunderschöne Kleidung.,de,Positive,,Positive,,,,,
Germany,Wustermark,7/25/2019,5,Ich habe dort nach einem Hochzeitsanzug gesucht und wurde wirklich gut und freundlich beraten.,de,,Positive,,,,,,
Germany,Wustermark,7/23/2019,3,Sehr durchwachsene Erfahrungen gemacht. Besonders der Service spielt bei dieser Bewertung eine große Rolle. Von unzureichend bis sehr gut haben meine Frau und ich hier schon alles erlebt.,de,,Neutral,,,,,,Neutral
Germany,Wustermark,7/19/2019,4,Leider sind oftmals die gewünschten Größen nicht vorhanden. Aber echt tolle Bekleidung !,de,,,Neutral,,,,,
Germany,Wustermark,7/18/2019,5,Top,en,,,,,,,,Positive
Germany,Wustermark,7/14/2019,4,Very good,af,,,,,,,,Positive
Germany,Wustermark,7/4/2019,5,Kompetente Fachverkäufer,de,,Positive,,,,,,
Germany,Wustermark,7/3/2019,1,Overrated!,en,,,,,,,,Negative
Germany,Wustermark,6/19/2019,1,服务好凶。 还不排队。插队不管,zh-cn,,Negative,,,,,,
Germany,Wustermark,6/8/2019,5,Richtig BOSS,de,,,,,,,,Positive
Germany,Wustermark,6/6/2019,5,Sehr gute und fachkompetente Beratung...Verkäufer Top,de,,Positive,,,,,,
Germany,Wustermark,5/28/2019,1,"Не приємно вражений відношенням до клієнта від продавця - консультанта Larisa. Співробітники які дозволяють собі кричати на клієнта з принижуванням інших національностей не відповідають рівню ""BOSS "".",uk,,Negative,,,,,,
Germany,Wustermark,5/22/2019,5,Das Laden ist sehr gut und günstig. Die Beratung ist sehr sehr gut und freundlich,de,Positive,Positive,,,,Positive,,
Germany,Wustermark,5/22/2019,1,Einfach viel zu teuer für Auslaufmodelle. Bei Peek und Cloppenburg kann man bei SALE günstiger einkaufen.,de,,,,,,Negative,,
Germany,Wustermark,5/19/2019,5,Suchen und man findet.,de,,,,,,,,Positive
Germany,Wustermark,4/14/2019,5,Fair prices and excellent service,fr,,Positive,,,,Positive,,
Germany,Wustermark,4/12/2019,4,Ambiente wie auch normale Boss-Shops. Günstige Preise.,de,Positive,,,,,Positive,,
